air_store_id,air_genre_name,air_area_name,latitude,longitude,visit_date,visitors,air_reserve_visitors_sum,hpg_store_id,hpg_reserve_visitors_sum,calendar_date,day_of_week,holiday_flg
air_082908692355165e,Italian/French,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.70354939999999,2017-04-07,69,,hpg_b8715d0ac52b1763,,2017-04-07,Friday,0
air_082908692355165e,Italian/French,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.70354939999999,2017-04-08,23,,hpg_b8715d0ac52b1763,,2017-04-08,Saturday,0
air_082908692355165e,Italian/French,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.70354939999999,2017-04-09,1,,hpg_b8715d0ac52b1763,,2017-04-09,Sunday,0
air_082908692355165e,Italian/French,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.70354939999999,2017-04-10,59,,hpg_b8715d0ac52b1763,,2017-04-10,Monday,0
air_082908692355165e,Italian/French,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.70354939999999,2017-04-11,57,,hpg_b8715d0ac52b1763,,2017-04-11,Tuesday,0
air_082908692355165e,Italian/French,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.70354939999999,2017-04-12,62,,hpg_b8715d0ac52b1763,12.0,2017-04-12,Wednesday,0
air_082908692355165e,Italian/French,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.70354939999999,2017-04-13,56,,hpg_b8715d0ac52b1763,,2017-04-13,Thursday,0
air_082908692355165e,Italian/French,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.70354939999999,2017-04-14,51,,hpg_b8715d0ac52b1763,3.0,2017-04-14,Friday,0
air_082908692355165e,Italian/French,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.70354939999999,2017-04-15,31,,hpg_b8715d0ac52b1763,,2017-04-15,Saturday,0
air_082908692355165e,Italian/French,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.70354939999999,2017-04-17,54,,hpg_b8715d0ac52b1763,,2017-04-17,Monday,0
air_082908692355165e,Italian/French,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.70354939999999,2017-04-18,56,,hpg_b8715d0ac52b1763,,2017-04-18,Tuesday,0
air_082908692355165e,Italian/French,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.70354939999999,2017-04-19,55,,hpg_b8715d0ac52b1763,,2017-04-19,Wednesday,0
air_082908692355165e,Italian/French,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.70354939999999,2017-04-20,68,,hpg_b8715d0ac52b1763,,2017-04-20,Thursday,0
air_082908692355165e,Italian/French,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.70354939999999,2017-04-21,67,12.0,hpg_b8715d0ac52b1763,5.0,2017-04-21,Friday,0
air_082908692355165e,Italian/French,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.70354939999999,2017-04-22,5,2.0,hpg_b8715d0ac52b1763,2.0,2017-04-22,Saturday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-01-04,19,,hpg_50378da9ffb9b6cd,,2016-01-04,Monday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-01-05,27,,hpg_50378da9ffb9b6cd,,2016-01-05,Tuesday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-01-06,25,,hpg_50378da9ffb9b6cd,3.0,2016-01-06,Wednesday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-01-07,55,,hpg_50378da9ffb9b6cd,,2016-01-07,Thursday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-01-08,63,,hpg_50378da9ffb9b6cd,,2016-01-08,Friday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-01-09,17,,hpg_50378da9ffb9b6cd,,2016-01-09,Saturday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-01-10,13,,hpg_50378da9ffb9b6cd,,2016-01-10,Sunday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-01-12,30,,hpg_50378da9ffb9b6cd,,2016-01-12,Tuesday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-01-13,41,,hpg_50378da9ffb9b6cd,,2016-01-13,Wednesday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-01-14,60,,hpg_50378da9ffb9b6cd,,2016-01-14,Thursday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-01-15,56,,hpg_50378da9ffb9b6cd,,2016-01-15,Friday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-01-16,4,,hpg_50378da9ffb9b6cd,,2016-01-16,Saturday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-01-17,27,,hpg_50378da9ffb9b6cd,,2016-01-17,Sunday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-01-18,17,,hpg_50378da9ffb9b6cd,11.0,2016-01-18,Monday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-01-19,32,,hpg_50378da9ffb9b6cd,,2016-01-19,Tuesday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-01-20,44,,hpg_50378da9ffb9b6cd,,2016-01-20,Wednesday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-01-21,82,,hpg_50378da9ffb9b6cd,,2016-01-21,Thursday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-01-22,75,,hpg_50378da9ffb9b6cd,,2016-01-22,Friday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-01-23,8,,hpg_50378da9ffb9b6cd,10.0,2016-01-23,Saturday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-01-24,9,,hpg_50378da9ffb9b6cd,,2016-01-24,Sunday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-01-25,17,,hpg_50378da9ffb9b6cd,,2016-01-25,Monday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-01-26,52,,hpg_50378da9ffb9b6cd,,2016-01-26,Tuesday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-01-27,56,,hpg_50378da9ffb9b6cd,,2016-01-27,Wednesday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-01-28,61,,hpg_50378da9ffb9b6cd,4.0,2016-01-28,Thursday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-01-29,64,,hpg_50378da9ffb9b6cd,13.0,2016-01-29,Friday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-01-30,31,,hpg_50378da9ffb9b6cd,,2016-01-30,Saturday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-01-31,33,,hpg_50378da9ffb9b6cd,30.0,2016-01-31,Sunday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-02-01,13,,hpg_50378da9ffb9b6cd,,2016-02-01,Monday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-02-02,10,,hpg_50378da9ffb9b6cd,,2016-02-02,Tuesday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-02-03,18,,hpg_50378da9ffb9b6cd,,2016-02-03,Wednesday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-02-04,21,,hpg_50378da9ffb9b6cd,,2016-02-04,Thursday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-02-05,45,,hpg_50378da9ffb9b6cd,20.0,2016-02-05,Friday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-02-06,34,,hpg_50378da9ffb9b6cd,,2016-02-06,Saturday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-02-07,24,,hpg_50378da9ffb9b6cd,,2016-02-07,Sunday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-02-08,25,,hpg_50378da9ffb9b6cd,7.0,2016-02-08,Monday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-02-09,27,,hpg_50378da9ffb9b6cd,,2016-02-09,Tuesday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-02-10,51,,hpg_50378da9ffb9b6cd,8.0,2016-02-10,Wednesday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-02-11,11,,hpg_50378da9ffb9b6cd,,2016-02-11,Thursday,1
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-02-12,55,,hpg_50378da9ffb9b6cd,,2016-02-12,Friday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-02-13,32,,hpg_50378da9ffb9b6cd,,2016-02-13,Saturday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-02-14,18,,hpg_50378da9ffb9b6cd,,2016-02-14,Sunday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-02-15,41,,hpg_50378da9ffb9b6cd,,2016-02-15,Monday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-02-16,17,,hpg_50378da9ffb9b6cd,,2016-02-16,Tuesday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-02-17,45,,hpg_50378da9ffb9b6cd,4.0,2016-02-17,Wednesday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-02-18,31,,hpg_50378da9ffb9b6cd,,2016-02-18,Thursday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-02-19,65,,hpg_50378da9ffb9b6cd,3.0,2016-02-19,Friday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-02-20,56,,hpg_50378da9ffb9b6cd,,2016-02-20,Saturday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-02-21,11,,hpg_50378da9ffb9b6cd,,2016-02-21,Sunday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-02-22,32,,hpg_50378da9ffb9b6cd,4.0,2016-02-22,Monday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-02-23,39,,hpg_50378da9ffb9b6cd,10.0,2016-02-23,Tuesday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-02-24,28,,hpg_50378da9ffb9b6cd,,2016-02-24,Wednesday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-02-25,47,,hpg_50378da9ffb9b6cd,,2016-02-25,Thursday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-02-26,37,,hpg_50378da9ffb9b6cd,,2016-02-26,Friday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-02-27,11,,hpg_50378da9ffb9b6cd,,2016-02-27,Saturday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-02-28,26,,hpg_50378da9ffb9b6cd,,2016-02-28,Sunday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-02-29,55,,hpg_50378da9ffb9b6cd,,2016-02-29,Monday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-03-01,38,,hpg_50378da9ffb9b6cd,29.0,2016-03-01,Tuesday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-03-02,76,,hpg_50378da9ffb9b6cd,,2016-03-02,Wednesday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-03-03,39,,hpg_50378da9ffb9b6cd,,2016-03-03,Thursday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-03-04,94,,hpg_50378da9ffb9b6cd,6.0,2016-03-04,Friday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-03-05,15,,hpg_50378da9ffb9b6cd,30.0,2016-03-05,Saturday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-03-06,16,,hpg_50378da9ffb9b6cd,,2016-03-06,Sunday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-03-07,9,,hpg_50378da9ffb9b6cd,,2016-03-07,Monday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-03-08,26,,hpg_50378da9ffb9b6cd,,2016-03-08,Tuesday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-03-09,52,,hpg_50378da9ffb9b6cd,,2016-03-09,Wednesday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-03-10,56,,hpg_50378da9ffb9b6cd,,2016-03-10,Thursday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-03-11,87,,hpg_50378da9ffb9b6cd,15.0,2016-03-11,Friday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-03-12,56,,hpg_50378da9ffb9b6cd,,2016-03-12,Saturday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-03-13,9,,hpg_50378da9ffb9b6cd,,2016-03-13,Sunday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-03-14,38,,hpg_50378da9ffb9b6cd,,2016-03-14,Monday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-03-15,74,,hpg_50378da9ffb9b6cd,,2016-03-15,Tuesday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-03-16,42,,hpg_50378da9ffb9b6cd,,2016-03-16,Wednesday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-03-17,38,,hpg_50378da9ffb9b6cd,16.0,2016-03-17,Thursday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-03-18,57,,hpg_50378da9ffb9b6cd,5.0,2016-03-18,Friday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-03-19,63,,hpg_50378da9ffb9b6cd,,2016-03-19,Saturday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-03-20,28,,hpg_50378da9ffb9b6cd,,2016-03-20,Sunday,1
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-03-21,7,,hpg_50378da9ffb9b6cd,,2016-03-21,Monday,1
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-03-22,32,,hpg_50378da9ffb9b6cd,,2016-03-22,Tuesday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-03-23,71,,hpg_50378da9ffb9b6cd,,2016-03-23,Wednesday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-03-24,39,,hpg_50378da9ffb9b6cd,15.0,2016-03-24,Thursday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-03-25,82,,hpg_50378da9ffb9b6cd,,2016-03-25,Friday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-03-26,68,,hpg_50378da9ffb9b6cd,7.0,2016-03-26,Saturday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-03-27,54,,hpg_50378da9ffb9b6cd,,2016-03-27,Sunday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-03-28,75,,hpg_50378da9ffb9b6cd,4.0,2016-03-28,Monday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-03-29,53,,hpg_50378da9ffb9b6cd,14.0,2016-03-29,Tuesday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-03-30,58,,hpg_50378da9ffb9b6cd,,2016-03-30,Wednesday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-03-31,97,,hpg_50378da9ffb9b6cd,,2016-03-31,Thursday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-04-01,82,,hpg_50378da9ffb9b6cd,4.0,2016-04-01,Friday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-04-02,23,,hpg_50378da9ffb9b6cd,12.0,2016-04-02,Saturday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-04-03,5,,hpg_50378da9ffb9b6cd,,2016-04-03,Sunday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-04-04,42,,hpg_50378da9ffb9b6cd,,2016-04-04,Monday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-04-05,64,,hpg_50378da9ffb9b6cd,,2016-04-05,Tuesday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-04-06,40,,hpg_50378da9ffb9b6cd,,2016-04-06,Wednesday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-04-07,55,,hpg_50378da9ffb9b6cd,,2016-04-07,Thursday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-04-08,78,,hpg_50378da9ffb9b6cd,,2016-04-08,Friday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-04-09,22,,hpg_50378da9ffb9b6cd,,2016-04-09,Saturday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-04-11,12,,hpg_50378da9ffb9b6cd,,2016-04-11,Monday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-04-12,15,,hpg_50378da9ffb9b6cd,,2016-04-12,Tuesday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-04-13,50,,hpg_50378da9ffb9b6cd,,2016-04-13,Wednesday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-04-14,86,,hpg_50378da9ffb9b6cd,,2016-04-14,Thursday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-04-15,119,,hpg_50378da9ffb9b6cd,,2016-04-15,Friday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-04-16,34,,hpg_50378da9ffb9b6cd,,2016-04-16,Saturday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-04-17,9,,hpg_50378da9ffb9b6cd,,2016-04-17,Sunday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-04-18,11,,hpg_50378da9ffb9b6cd,,2016-04-18,Monday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-04-19,10,,hpg_50378da9ffb9b6cd,,2016-04-19,Tuesday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-04-20,76,,hpg_50378da9ffb9b6cd,13.0,2016-04-20,Wednesday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-04-21,36,,hpg_50378da9ffb9b6cd,10.0,2016-04-21,Thursday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-04-22,73,,hpg_50378da9ffb9b6cd,,2016-04-22,Friday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-04-23,28,,hpg_50378da9ffb9b6cd,4.0,2016-04-23,Saturday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-04-24,27,,hpg_50378da9ffb9b6cd,,2016-04-24,Sunday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-04-25,55,,hpg_50378da9ffb9b6cd,,2016-04-25,Monday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-04-26,52,,hpg_50378da9ffb9b6cd,,2016-04-26,Tuesday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-04-27,71,,hpg_50378da9ffb9b6cd,20.0,2016-04-27,Wednesday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-04-28,72,,hpg_50378da9ffb9b6cd,,2016-04-28,Thursday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-04-29,40,,hpg_50378da9ffb9b6cd,,2016-04-29,Friday,1
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-04-30,22,,hpg_50378da9ffb9b6cd,,2016-04-30,Saturday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-05-01,6,,hpg_50378da9ffb9b6cd,,2016-05-01,Sunday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-05-02,33,,hpg_50378da9ffb9b6cd,,2016-05-02,Monday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-05-03,31,,hpg_50378da9ffb9b6cd,,2016-05-03,Tuesday,1
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-05-04,11,,hpg_50378da9ffb9b6cd,,2016-05-04,Wednesday,1
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-05-05,6,,hpg_50378da9ffb9b6cd,,2016-05-05,Thursday,1
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-05-06,21,,hpg_50378da9ffb9b6cd,10.0,2016-05-06,Friday,0
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,2016-05-07,11,,hpg_50378da9ffb9b6cd,,2016-05-07,Saturday,0
